,date,daily_return
149,2016-08-05,0.010911520344578098
150,2016-08-08,0.0011875435486547819
151,2016-08-09,0.0026649634107603635
152,2016-08-10,-0.002982120163811267
153,2016-08-11,0.006615260350090766
154,2016-08-12,-0.0007205549817717685
155,2016-08-15,0.0068021826695809405
156,2016-08-16,-0.005809436350894266
157,2016-08-17,-0.0013483750317923753
158,2016-08-18,0.004743355779060024
159,2016-08-19,-0.001800540602774025
160,2016-08-22,-0.002519706484925624
161,2016-08-23,0.0016890275027271902
162,2016-08-24,-0.004281904587864572
163,2016-08-25,8.967805891973044e-05
164,2016-08-26,-0.0027318381374825647
165,2016-08-29,0.004753000709438093
166,2016-08-30,-0.0014516063159931277
167,2016-08-31,-0.005098973720084403
168,2016-09-01,0.0027255369083455205
169,2016-09-02,0.008363915272059175
